IP,USUARIO,FECHA,METODO,CODIGORESPUESTA,TAMAOBJETO
179495632,0,20052021165953,1,200,2984
179495632,0,20052021165953,1,200,237849
179495632,0,20052021170006,1,200,7387
179495632,0,20052021170007,1,200,10258
179495632,0,20052021170007,1,200,64779
179495632,0,20052021170007,1,200,75652
14476103165,0,20052021170115,2,200,20
19515417121,0,20052021170114,2,200,2870
14476103165,0,20052021170428,2,200,20
1071808841,0,20052021170428,1,200,2752
1071808841,0,20052021170429,2,200,2880
1071808841,0,20052021170430,2,200,238
12211476148,0,20052021170454,2,200,2870
14476103165,0,20052021170610,2,200,20
17082157147,0,20052021170609,1,200,10946
17082157147,0,20052021170611,1,304,0
17082157147,0,20052021170611,1,304,0
17082157147,0,20052021170611,1,304,0
17082157147,0,20052021170611,1,304,0
17082157147,0,20052021170611,1,304,0
17082157147,0,20052021170613,1,304,0
17082157147,0,20052021170613,1,304,0
17082157147,0,20052021170613,1,304,0
17082157147,0,20052021170613,1,304,0
17082157147,0,20052021170616,2,200,166
17082157147,0,20052021170624,1,304,0
17082157147,0,20052021170624,1,304,0
14476103165,0,20052021171146,2,200,20
45420049,0,20052021171145,1,200,10946
45420049,0,20052021171147,1,200,16628
45420049,0,20052021171147,1,200,3277
45420049,0,20052021171147,1,200,40493
45420049,0,20052021171147,1,200,2140
45420049,0,20052021171147,1,200,51338
45420049,0,20052021171147,1,200,7081
45420049,0,20052021171147,1,200,17963
45420049,0,20052021171147,1,200,31000
45420049,0,20052021171147,1,200,11224
45420049,0,20052021171147,1,200,9475
45420049,0,20052021171148,1,200,3037
45420049,0,20052021171147,1,200,169320
45420049,0,20052021171147,1,200,89496
45420049,0,20052021171147,1,200,92716
45420049,0,20052021171148,1,200,1834
45420049,0,20052021171148,1,200,2057
45420049,0,20052021171148,1,200,2938
45420049,0,20052021171148,1,200,4288
45420049,0,20052021171148,1,200,9999
45420049,0,20052021171148,1,200,1426
45420049,0,20052021171148,1,200,2862
45420049,0,20052021171148,1,200,14229
45420049,0,20052021171148,1,200,77160
45420049,0,20052021171149,2,200,166
45420049,0,20052021171152,1,200,14988
45420049,0,20052021171152,1,200,1391
45420049,0,20052021171152,1,200,17996
14476103165,0,20052021171952,2,200,20
19246236161,0,20052021171952,1,200,2752
19246236161,0,20052021171953,2,200,2880
19246236161,0,20052021171954,2,200,238
14476103165,0,20052021173245,2,200,20
1905220793,0,20052021173244,1,200,10946
1905220793,0,20052021173249,1,200,10946
1905220793,0,20052021173249,1,200,10946
1905220793,0,20052021173250,1,200,3277
1905220793,0,20052021173250,1,200,16628
1905220793,0,20052021173250,1,200,2140
1905220793,0,20052021173250,1,200,40493
1905220793,0,20052021173250,1,200,51338
1905220793,0,20052021173250,1,200,17963
1905220793,0,20052021173251,1,200,11224
1905220793,0,20052021173252,1,200,9475
1905220793,0,20052021173251,1,200,92716
1905220793,0,20052021173251,1,200,89496
1905220793,0,20052021173252,1,200,3037
1905220793,0,20052021173252,1,200,1834
1905220793,0,20052021173253,1,200,2057
1905220793,0,20052021173253,1,200,1426
1905220793,0,20052021173253,1,200,2938
1905220793,0,20052021173253,1,200,9999
1905220793,0,20052021173253,1,200,4288
1905220793,0,20052021173254,1,200,2862
1905220793,0,20052021173254,1,200,31000
1905220793,0,20052021173254,1,200,169320
1905220793,0,20052021173257,1,200,14229
1905220793,0,20052021173258,1,200,7081
1905220793,0,20052021173259,1,200,77160
1905220793,0,20052021173300,1,200,14988
1905220793,0,20052021173300,1,200,1391
1905220793,0,20052021173259,1,200,350905
1905220793,0,20052021173316,2,200,166
14476103165,0,20052021173316,2,200,20
1905220793,0,20052021173315,2,200,166
1905220793,0,20052021173317,2,200,166
1905220793,0,20052021173317,2,200,166
14476103165,0,20052021173615,2,200,20
35202236112,0,20052021173614,1,200,2752
35202236112,0,20052021173616,2,200,2880
35202236112,0,20052021173616,2,200,238
14476103165,0,20052021174604,2,200,20
407716751,0,20052021174604,1,200,238
14476103165,0,20052021180700,2,200,20
181198238220,0,20052021180700,1,301,20
181198238220,0,20052021180701,1,200,10946
14476103165,0,20052021180704,2,200,20
181198238220,0,20052021180704,2,200,166
14476103165,0,20052021181042,2,200,20
19515417121,0,20052021181041,2,200,2864
14476103165,0,20052021182105,2,200,20
186178191,0,20052021182104,1,301,20
186178191,0,20052021182105,1,200,10946
186178191,0,20052021182107,1,304,0
186178191,0,20052021182107,1,304,0
186178191,0,20052021182107,1,304,0
186178191,0,20052021182107,1,304,0
186178191,0,20052021182107,1,304,0
186178191,0,20052021182108,1,304,0
186178191,0,20052021182108,1,304,0
186178191,0,20052021182108,1,304,0
186178191,0,20052021182108,1,304,0
186178191,0,20052021182108,1,304,0
186178191,0,20052021182109,2,200,166
186178191,0,20052021182118,1,200,2752
186178191,0,20052021182139,2,200,2860
186178191,0,20052021182200,2,200,2860
14476103165,0,20052021182223,2,200,20
186178191,0,20052021182223,2,200,2860
14476103165,0,20052021182309,2,200,20
186178191,0,20052021182309,1,200,10946
186178191,0,20052021182311,2,200,166
14476103165,0,20052021184243,2,200,20
181198238220,0,20052021184243,1,200,7387
181198238220,0,20052021184244,1,200,64779
181198238220,0,20052021184244,1,200,10258
181198238220,0,20052021184244,1,200,6989
181198238220,0,20052021184244,1,200,75652
181198238220,0,20052021184245,2,200,166
181198238220,0,20052021184245,2,200,166
14476103165,0,20052021185845,2,200,20
691272188,0,20052021185845,1,404,6329
14476103165,0,20052021185927,2,200,20
186101169215,0,20052021185927,1,200,10946
186101169215,0,20052021185928,1,200,16628
186101169215,0,20052021185928,1,200,40493
186101169215,0,20052021185928,1,200,3277
186101169215,0,20052021185928,1,200,51338
186101169215,0,20052021185929,1,200,2140
186101169215,0,20052021185929,1,200,17963
186101169215,0,20052021185929,1,200,11224
186101169215,0,20052021185929,1,200,31000
186101169215,0,20052021185929,1,200,169320
186101169215,0,20052021185929,1,200,92716
186101169215,0,20052021185929,1,200,89496
186101169215,0,20052021185929,1,200,9475
186101169215,0,20052021185930,1,200,3037
186101169215,0,20052021185930,1,200,1834
186101169215,0,20052021185930,1,200,2057
186101169215,0,20052021185930,1,200,2938
186101169215,0,20052021185930,1,200,4288
186101169215,0,20052021185930,1,200,1426
186101169215,0,20052021185930,1,200,9999
186101169215,0,20052021185930,1,200,2862
186101169215,0,20052021185930,1,200,14229
186101169215,0,20052021185930,1,200,7081
186101169215,0,20052021185930,1,200,77160
186101169215,0,20052021185930,1,200,350905
186101169215,0,20052021185930,2,200,166
186101169215,0,20052021185931,1,200,1391
3718793105,0,20052021185932,2,200,2880
14476103165,0,20052021191511,2,200,20
186178191,0,20052021191511,1,200,10946
186178191,0,20052021191512,1,200,16628
186178191,0,20052021191512,1,200,40493
186178191,0,20052021191512,1,200,51338
186178191,0,20052021191512,1,200,3277
186178191,0,20052021191512,1,200,2140
186178191,0,20052021191512,1,200,17963
186178191,0,20052021191512,1,200,31000
186178191,0,20052021191513,1,200,11224
186178191,0,20052021191513,1,200,89496
186178191,0,20052021191512,1,200,169320
186178191,0,20052021191513,1,200,92716
186178191,0,20052021191513,1,200,9475
186178191,0,20052021191513,1,200,3037
186178191,0,20052021191513,1,200,1834
186178191,0,20052021191513,1,200,2057
186178191,0,20052021191513,1,200,2938
186178191,0,20052021191513,1,200,4288
186178191,0,20052021191514,1,200,1426
186178191,0,20052021191514,1,200,9999
186178191,0,20052021191514,1,200,2862
186178191,0,20052021191514,1,200,14229
186178191,0,20052021191514,1,200,7081
186178191,0,20052021191514,1,200,77160
186178191,0,20052021191514,1,200,350905
186178191,0,20052021191514,2,200,166
186178191,0,20052021191517,1,200,1391
186178191,0,20052021191522,1,200,2752
186178191,0,20052021191523,1,200,59016
186178191,0,20052021191523,1,200,5845
186178191,0,20052021191523,1,200,25083
186178191,0,20052021191523,1,200,2477
186178191,0,20052021191523,1,200,5486
186178191,0,20052021191523,1,200,351
186178191,0,20052021191523,1,200,9532
186178191,0,20052021191523,1,200,1119
186178191,0,20052021191523,1,200,16045
186178191,0,20052021191523,1,200,1077
186178191,0,20052021191523,1,200,5463
186178191,0,20052021191523,1,200,1521
186178191,0,20052021191523,1,200,99310
186178191,0,20052021191524,1,200,822237
186178191,0,20052021191548,2,200,2860
14476103165,0,20052021191628,2,200,20
186178191,0,20052021191628,2,200,2860
186178191,0,20052021191641,2,200,2860
14476103165,0,20052021191747,2,200,20
186178191,0,20052021191747,2,200,2860
190107822,0,20052021191758,1,200,10946
190107822,0,20052021191759,1,304,0
190107822,0,20052021191759,1,304,0
190107822,0,20052021191759,1,304,0
190107822,0,20052021191759,1,304,0
190107822,0,20052021191759,1,304,0
190107822,0,20052021191800,2,200,166
186178191,0,20052021191801,2,200,2860
14476103165,0,20052021191815,2,200,20
186178191,0,20052021191814,2,200,2860
14476103165,0,20052021192331,2,200,20
186178191,0,20052021192331,2,200,2860
14476103165,0,20052021192648,2,200,20
190107822,0,20052021192647,1,200,7387
190107822,0,20052021192649,1,200,7387
190107822,0,20052021192650,1,200,75652
190107822,0,20052021192650,1,200,10258
190107822,0,20052021192650,1,200,64779
190107822,0,20052021192655,1,200,6601
14476103165,0,20052021192935,2,200,20
186178191,0,20052021192935,1,301,20
186178191,0,20052021192936,1,200,10946
186178191,0,20052021192939,2,200,166
186178191,0,20052021192947,1,200,10946
186178191,0,20052021192949,2,200,166
14476103165,0,20052021193014,2,200,20
186178191,0,20052021193013,1,200,9044
186178191,0,20052021193014,1,200,2984
186178191,0,20052021193047,1,200,9043
186178191,0,20052021193048,2,200,166
14476103165,0,20052021193758,2,200,20
16468126176,0,20052021193758,2,200,2864
14476103165,0,20052021200625,2,200,20
14476103165,0,20052021200625,2,200,20
94731422,0,20052021200625,1,200,2752
94731422,0,20052021200625,1,200,2752
94731422,0,20052021200626,1,301,20
94731422,0,20052021200626,1,301,20
94731422,0,20052021200626,1,200,6898
94731422,0,20052021200626,1,200,6898
94731422,0,20052021200627,1,200,491
94731422,0,20052021200627,1,200,491
94731422,0,20052021200628,1,301,20
94731422,0,20052021200628,1,301,20
94731422,0,20052021200628,1,404,6329
94731422,0,20052021200628,1,404,6329
14476103165,0,20052021201004,2,200,20
662497072,0,20052021201003,1,404,6259
14476103165,0,20052021202612,2,200,20
186101169215,0,20052021202612,1,200,10946
186101169215,0,20052021202614,2,200,166
14476103165,0,20052021203058,2,200,20
662497070,0,20052021203058,1,200,7387
662497072,0,20052021203108,1,200,10258
662497072,0,20052021203109,1,200,64779
14476103165,0,20052021203115,2,200,20
662497070,0,20052021203115,2,200,166
14476103165,0,20052021203441,2,200,20
190107822,0,20052021203441,2,200,166
14476103165,0,20052021203629,2,200,20
662497072,0,20052021203629,1,200,6989
14476103165,0,20052021205108,2,200,20
190107822,0,20052021205108,1,200,10946
14476103165,0,20052021205113,2,200,20
190107822,0,20052021205113,2,200,166
14476103165,0,20052021205221,2,200,20
208113153212,0,20052021205220,2,200,2880
19052205141,0,20052021205523,1,304,0
19052205141,0,20052021205523,1,304,0
19052205141,0,20052021205523,1,304,0
19052205141,0,20052021205523,1,304,0
19052205141,0,20052021205523,1,304,0
14476103165,0,20052021205916,2,200,20
662497068,0,20052021205916,1,200,7387
14476103165,0,20052021210252,2,200,20
67209122184,0,20052021210251,1,404,20950
14476103165,0,20052021210314,2,200,20
8723620200,0,20052021210314,1,404,20950
14476103165,0,20052021210709,2,200,20
19052205125,0,20052021210709,1,200,10946
19052205125,0,20052021210710,1,304,0
19052205125,0,20052021210710,1,304,0
19052205125,0,20052021210710,1,304,0
19052205125,0,20052021210710,1,304,0
19052205125,0,20052021210710,1,304,0
19052205125,0,20052021210711,1,304,0
19052205125,0,20052021210711,1,304,0
19052205125,0,20052021210711,1,304,0
19052205125,0,20052021210711,1,304,0
19052205125,0,20052021210711,1,304,0
19052205125,0,20052021210711,1,304,0
19052205125,0,20052021210711,2,200,166
51178142139,0,20052021210833,1,200,2752
14476103165,0,20052021210833,2,200,20
51178142139,0,20052021210833,1,200,2752
51178142139,0,20052021210834,1,200,6900
51178142139,0,20052021210834,1,200,6900
51178142139,0,20052021210835,1,200,491
51178142139,0,20052021210835,1,200,491
51178142139,0,20052021210835,1,301,20
51178142139,0,20052021210836,1,301,20
51178142139,0,20052021210836,1,404,6331
51178142139,0,20052021210836,1,404,6331
14476103165,0,20052021211152,2,200,20
662497072,0,20052021211152,1,404,6259
14476103165,0,20052021211235,2,200,20
19052205125,0,20052021211235,1,200,7387
19052205125,0,20052021211236,1,304,0
19052205125,0,20052021211236,1,304,0
19052205125,0,20052021211236,1,304,0
19052205125,0,20052021211243,1,200,6601
19052205125,0,20052021211256,1,200,10946
14476103165,0,20052021211657,2,200,20
1861784916,0,20052021211657,1,200,10946
1861784916,0,20052021211658,1,304,0
1861784916,0,20052021211658,1,304,0
1861784916,0,20052021211658,1,304,0
1861784916,0,20052021211658,1,304,0
1861784916,0,20052021211658,1,304,0
1861784916,0,20052021211658,1,200,11224
1861784916,0,20052021211659,1,200,9475
1861784916,0,20052021211658,1,200,89496
1861784916,0,20052021211659,1,200,3037
1861784916,0,20052021211659,1,200,1834
1861784916,0,20052021211659,1,200,2057
1861784916,0,20052021211659,1,200,2938
1861784916,0,20052021211659,1,200,4288
1861784916,0,20052021211659,1,200,1426
1861784916,0,20052021211659,1,304,0
1861784916,0,20052021211659,1,304,0
1861784916,0,20052021211700,1,200,77160
1861784916,0,20052021211700,1,200,350905
1861784916,0,20052021211700,2,200,166
14476103165,0,20052021212230,2,200,20
17082157147,0,20052021212230,1,200,10946
17082157147,0,20052021212243,2,200,166
14476103165,0,20052021212950,2,200,20
1241581021,0,20052021212950,2,200,2880
14476103165,0,20052021214637,2,200,20
173236172182,0,20052021214636,1,404,20950
14476103165,0,20052021220223,2,200,20
663319439,0,20052021220223,1,404,20950
663319439,0,20052021220227,1,404,20950
14476103165,0,20052021220745,2,200,20
7420817769,0,20052021220744,2,200,2880
14476103165,0,20052021222357,2,200,20
200107248228,0,20052021222357,1,200,10946
14476103165,0,20052021223202,2,200,20
1575539183,0,20052021223201,1,200,194
14476103165,0,20052021223812,2,200,20
2007246168,0,20052021223811,2,200,166
14476103165,0,20052021224514,2,200,20
9511123917,0,20052021224514,2,200,2880
14476103165,0,20052021230110,2,200,20
19052205141,0,20052021230110,1,200,10946
19052205141,0,20052021230112,1,304,0
19052205141,0,20052021230112,1,304,0
19052205141,0,20052021230113,1,304,0
19052205141,0,20052021230113,1,304,0
19052205141,0,20052021230113,1,304,0
19052205141,0,20052021230115,2,200,166
14476103165,0,20052021230713,2,200,20
18617816171,0,20052021230712,1,200,10946
18617816171,0,20052021230714,2,200,166
14476103165,0,20052021231547,2,200,20
407716751,0,20052021231547,1,200,189
14476103165,0,20052021231941,2,200,20
662497068,0,20052021231940,2,200,166
14476103165,0,20052021232329,2,200,20
543865250,0,20052021232328,2,200,2880
14476103165,0,20052021234925,2,200,20
662497070,0,20052021234925,1,200,6989
14476103165,0,20052021235044,2,200,20
200107248228,0,20052021235044,1,200,10946
200107248228,0,20052021235046,2,200,166
14476103165,0,20052021235132,2,200,20
1863219158,0,20052021235131,1,200,10946
1863219158,0,20052021235132,1,200,40493
1863219158,0,20052021235133,1,200,16628
1863219158,0,20052021235133,1,200,3277
1863219158,0,20052021235133,1,200,2140
1863219158,0,20052021235133,1,200,51338
1863219158,0,20052021235133,1,200,31000
1863219158,0,20052021235133,1,200,17963
1863219158,0,20052021235133,1,200,11224
1863219158,0,20052021235133,1,200,92716
1863219158,0,20052021235133,1,200,89496
1863219158,0,20052021235133,1,200,169320
1863219158,0,20052021235133,1,200,9475
1863219158,0,20052021235134,1,200,3037
1863219158,0,20052021235134,1,200,1834
1863219158,0,20052021235134,1,200,2938
1863219158,0,20052021235134,1,200,2057
1863219158,0,20052021235134,1,200,4288
1863219158,0,20052021235134,1,200,1426
1863219158,0,20052021235134,1,200,9999
1863219158,0,20052021235134,1,200,2862
1863219158,0,20052021235134,1,200,14229
1863219158,0,20052021235134,1,200,77160
1863219158,0,20052021235134,1,200,7081
1863219158,0,20052021235134,1,200,350905
1863219158,0,20052021235134,2,200,166
14476103165,0,20052021235452,2,200,20
1863219158,0,20052021235451,1,200,10946
1863219158,0,20052021235453,1,206,1
1863219158,0,20052021235453,1,206,153470
1863219158,0,20052021235453,2,200,166
1863219158,0,20052021235454,1,200,1391
14476103165,0,20052021235516,2,200,20
1863219158,0,20052021235515,1,200,9044
1863219158,0,20052021235516,1,200,2984
1863219158,0,20052021235553,1,200,7891
1863219158,0,20052021235554,1,200,237849
14476103165,0,20052021235628,2,200,20
1863219158,0,20052021235628,1,200,9044
1863219158,0,20052021235630,1,200,9043
1863219158,0,20052021235646,1,200,10946
1863219158,0,20052021235648,2,200,166
19515417635,0,21052021000153,2,200,2880
14476103165,0,21052021004038,2,200,20
135181136157,0,21052021004038,2,200,2880
18617865237,0,21052021004953,1,200,1391
14476103165,0,21052021011138,2,200,20
5436148143,0,21052021011137,1,200,118
543614969,0,21052021011139,1,200,7387
14476103165,0,21052021011934,2,200,20
37128149241,0,21052021011933,2,200,2880
14476103165,0,21052021012329,2,200,20
45144225119,0,21052021012329,2,200,415
14476103165,0,21052021013610,2,200,20
190107822,0,21052021013610,1,200,7387
190107822,0,21052021013611,1,304,0
190107822,0,21052021013611,1,304,0
190107822,0,21052021013611,1,304,0
190107822,0,21052021013611,1,304,0
190107822,0,21052021013611,1,304,0
190107822,0,21052021013611,2,200,166
190107822,0,21052021013620,1,200,6601
190107822,0,21052021013623,1,200,10946
14476103165,0,21052021014610,2,200,20
190107822,0,21052021014609,1,200,10946
190107822,0,21052021014611,1,404,6329
190107822,0,21052021014611,1,404,6329
190107822,0,21052021014612,1,200,17996
14476103165,0,21052021015844,2,200,20
62210139147,0,21052021015844,2,200,2880
14476103165,0,21052021023041,2,200,20
190107822,0,21052021023041,1,200,10945
190107822,0,21052021023043,2,200,166
14476103165,0,21052021023749,2,200,20
19311216121,0,21052021023748,2,200,2880
14476103165,0,21052021024329,2,200,20
179496322,0,21052021024329,1,200,10945
179496322,0,21052021024331,1,304,0
179496322,0,21052021024331,1,304,0
179496322,0,21052021024331,1,304,0
179496322,0,21052021024331,1,304,0
179496322,0,21052021024331,1,304,0
179496322,0,21052021024332,1,304,0
179496322,0,21052021024332,1,304,0
179496322,0,21052021024332,1,304,0
179496322,0,21052021024332,1,304,0
179496322,0,21052021024332,1,304,0
179496322,0,21052021024333,2,200,166
14476103165,0,21052021030442,2,200,20
1863314018,0,21052021030442,1,200,10945
1863314018,0,21052021030443,1,200,40493
1863314018,0,21052021030443,1,200,16628
1863314018,0,21052021030443,1,200,3277
1863314018,0,21052021030443,1,200,2140
1863314018,0,21052021030443,1,200,17963
1863314018,0,21052021030443,1,200,31000
1863314018,0,21052021030443,1,200,51338
1863314018,0,21052021030444,1,200,11224
1863314018,0,21052021030444,1,200,92716
1863314018,0,21052021030444,1,200,89496
1863314018,0,21052021030443,1,200,169320
1863314018,0,21052021030445,1,200,9475
1863314018,0,21052021030445,1,200,3037
1863314018,0,21052021030445,1,200,2057
1863314018,0,21052021030445,1,200,1834
1863314018,0,21052021030445,1,200,2938
1863314018,0,21052021030445,1,200,4288
1863314018,0,21052021030445,1,200,77160
1863314018,0,21052021030445,1,200,1426
1863314018,0,21052021030445,1,200,9999
1863314018,0,21052021030445,1,200,2862
1863314018,0,21052021030445,1,200,14229
1863314018,0,21052021030445,1,200,7081
1863314018,0,21052021030445,2,200,166
1863314018,0,21052021030445,1,200,350905
1863314018,0,21052021030447,1,200,1391
14476103165,0,21052021030858,2,200,20
62210139147,0,21052021030858,1,200,24797
62210139147,0,21052021030859,1,301,0
62210139147,0,21052021030859,1,404,20950
62210139147,0,21052021030900,1,404,20950
62210139147,0,21052021030901,1,200,1209
62210139147,0,21052021030901,2,200,413
62210139147,0,21052021030902,2,200,413
62210139147,0,21052021030902,2,200,413
62210139147,0,21052021030903,2,200,413
14476103165,0,21052021030904,2,200,20
62210139147,0,21052021030904,2,200,413
62210139147,0,21052021030905,2,200,413
62210139147,0,21052021030905,2,200,413
62210139147,0,21052021030906,2,200,413
62210139147,0,21052021030907,2,200,413
62210139147,0,21052021030907,2,200,413
62210139147,0,21052021030908,2,200,413
62210139147,0,21052021030909,2,200,413
62210139147,0,21052021030909,2,200,413
62210139147,0,21052021030910,2,200,413
62210139147,0,21052021030911,2,200,413
62210139147,0,21052021030911,2,200,413
62210139147,0,21052021030912,2,200,413
62210139147,0,21052021030912,2,200,413
62210139147,0,21052021030913,2,200,413
62210139147,0,21052021030914,2,200,413
62210139147,0,21052021030914,2,200,413
62210139147,0,21052021030915,2,200,413
62210139147,0,21052021030916,2,200,413
62210139147,0,21052021030916,2,200,413
62210139147,0,21052021030917,2,200,413
62210139147,0,21052021030917,2,200,413
62210139147,0,21052021030918,2,200,413
62210139147,0,21052021030919,2,200,413
62210139147,0,21052021030919,2,200,413
62210139147,0,21052021030920,2,200,413
62210139147,0,21052021030920,2,200,413
62210139147,0,21052021030921,2,200,413
62210139147,0,21052021030922,2,200,413
62210139147,0,21052021030922,2,200,413
62210139147,0,21052021030923,2,200,413
62210139147,0,21052021030924,2,200,413
62210139147,0,21052021030924,2,200,413
62210139147,0,21052021030925,2,200,413
62210139147,0,21052021030925,2,200,413
62210139147,0,21052021030926,2,200,413
62210139147,0,21052021030927,2,200,413
62210139147,0,21052021030927,2,200,413
62210139147,0,21052021030928,2,200,413
62210139147,0,21052021030929,2,200,413
62210139147,0,21052021030929,2,200,413
62210139147,0,21052021030930,2,200,413
62210139147,0,21052021030931,2,200,413
62210139147,0,21052021030931,2,200,413
62210139147,0,21052021030932,2,200,413
62210139147,0,21052021030932,2,200,413
62210139147,0,21052021030933,2,200,413
62210139147,0,21052021030934,2,200,413
62210139147,0,21052021030934,2,200,413
62210139147,0,21052021030935,2,200,413
62210139147,0,21052021030936,2,200,413
62210139147,0,21052021030936,2,200,413
62210139147,0,21052021030937,2,200,413
62210139147,0,21052021030937,2,200,413
62210139147,0,21052021030938,2,200,413
62210139147,0,21052021030938,2,200,413
62210139147,0,21052021030939,2,200,413
62210139147,0,21052021030940,2,200,413
62210139147,0,21052021030940,2,200,413
62210139147,0,21052021030941,2,200,413
62210139147,0,21052021030942,2,200,413
62210139147,0,21052021030942,2,200,413
62210139147,0,21052021030943,2,200,413
62210139147,0,21052021030943,2,200,413
62210139147,0,21052021030944,2,200,413
62210139147,0,21052021030944,2,200,413
62210139147,0,21052021030945,2,200,413
62210139147,0,21052021030946,2,200,413
62210139147,0,21052021030946,2,200,413
62210139147,0,21052021030947,2,200,413
14476103165,0,21052021031553,2,200,20
19618290,0,21052021031552,1,200,24797
19618290,0,21052021031553,1,301,0
19618290,0,21052021031554,1,404,20950
19618290,0,21052021031554,1,200,1209
19618290,0,21052021031555,2,200,413
271118274,0,21052021031658,2,200,2880
14476103165,0,21052021031700,2,200,20
14476103165,0,21052021031955,2,200,20
1509511562,0,21052021031955,1,404,20950
14476103165,0,21052021032059,2,200,20
18524722414,0,21052021032059,2,200,415
14476103165,0,21052021035548,2,200,20
19515417121,0,21052021035548,2,200,2880
14476103165,0,21052021041547,2,200,20
8216518518,0,21052021041546,1,301,20
8216518518,0,21052021041547,1,200,7386
14476103165,0,21052021041619,2,200,20
4516914640,0,21052021041619,1,200,10945
4516914640,0,21052021041620,1,200,16628
4516914640,0,21052021041620,1,200,40493
4516914640,0,21052021041620,1,200,3277
4516914640,0,21052021041620,1,200,2140
4516914640,0,21052021041620,1,200,51338
4516914640,0,21052021041620,1,200,17963
4516914640,0,21052021041620,1,200,31000
4516914640,0,21052021041620,1,200,92716
4516914640,0,21052021041621,1,200,11224
4516914640,0,21052021041620,1,200,89496
4516914640,0,21052021041620,1,200,169320
4516914640,0,21052021041621,1,200,9475
4516914640,0,21052021041621,1,200,3037
4516914640,0,21052021041621,1,200,2938
4516914640,0,21052021041621,1,200,4288
4516914640,0,21052021041621,1,200,2057
4516914640,0,21052021041621,1,200,1834
4516914640,0,21052021041621,1,200,77160
4516914640,0,21052021041621,1,200,9999
4516914640,0,21052021041621,1,200,1426
4516914640,0,21052021041621,1,200,2862
4516914640,0,21052021041621,1,200,14229
4516914640,0,21052021041622,1,200,7081
4516914640,0,21052021041621,1,200,350905
4516914640,0,21052021041622,2,200,166
4516914640,0,21052021041624,1,200,1391
14476103165,0,21052021041726,2,200,20
4516914640,0,21052021041725,1,200,10945
4516914640,0,21052021041727,2,200,166
14476103165,0,21052021042124,2,200,20
2074613146,0,21052021042123,1,200,261
10612172174,0,21052021043448,2,200,2880
14476103165,0,21052021043448,2,200,20
14476103165,0,21052021045958,2,200,20
207461366,0,21052021045957,1,200,208
14476103165,0,21052021050515,2,200,20
1732528312,0,21052021050515,3,200,0
1732528312,0,21052021050516,1,200,118
173252833,0,21052021050517,1,200,7386
14476103165,0,21052021050816,2,200,20
8723620200,0,21052021050815,1,404,20950
14476103165,0,21052021051308,2,200,20
662497070,0,21052021051307,1,200,118
662497070,0,21052021051308,1,404,6259
19311216121,0,21052021051359,2,200,2880
186702104,0,21052021051611,1,304,0
186702104,0,21052021051611,1,304,0
186702104,0,21052021051611,1,304,0
186702104,0,21052021051611,1,304,0
186702104,0,21052021051611,1,304,0
186702104,0,21052021051613,1,304,0
186702104,0,21052021051613,1,304,0
186702104,0,21052021051613,1,304,0
186702104,0,21052021051613,1,304,0
14476103165,0,21052021051707,2,200,20
52508530,0,21052021051707,1,200,7386
14476103165,0,21052021051804,2,200,20
190107822,0,21052021051803,1,200,10945
190107822,0,21052021051805,1,304,0
190107822,0,21052021051805,1,304,0
190107822,0,21052021051805,1,304,0
190107822,0,21052021051805,1,304,0
190107822,0,21052021051806,1,304,0
190107822,0,21052021051807,2,200,166
14476103165,0,21052021054208,2,200,20
1863195175,0,21052021054208,1,200,10945
1863195175,0,21052021054209,1,200,16628
1863195175,0,21052021054209,1,200,3277
1863195175,0,21052021054209,1,200,2140
1863195175,0,21052021054210,1,200,17963
1863195175,0,21052021054209,1,200,31000
1863195175,0,21052021054209,1,200,40493
1863195175,0,21052021054211,1,200,11224
1863195175,0,21052021054209,1,200,51338
1863195175,0,21052021054210,1,200,89496
1863195175,0,21052021054209,1,200,169320
1863195175,0,21052021054223,1,200,9475
1863195175,0,21052021054225,1,200,3037
1863195175,0,21052021054225,1,200,1834
1863195175,0,21052021054225,1,200,2057
1863195175,0,21052021054225,1,200,2938
1863195175,0,21052021054225,1,200,4288
1863195175,0,21052021054226,1,200,1426
1863195175,0,21052021054226,1,200,9999
1863195175,0,21052021054228,1,200,2862
1863195175,0,21052021054233,1,200,14229
1863195175,0,21052021054234,1,200,7081
1863195175,0,21052021054210,1,200,92716
1863195175,0,21052021054343,1,200,77160
14476103165,0,21052021054344,2,200,20
1863195175,0,21052021054343,2,200,166
1863195175,0,21052021054341,1,200,350905
1863195175,0,21052021054356,1,200,1391
14476103165,0,21052021055710,2,200,20
1321483584,0,21052021055710,1,404,20950
14476103165,0,21052021055835,2,200,20
20914134232,0,21052021055834,2,200,415
14476103165,0,21052021060157,2,200,20
20074240240,0,21052021060156,1,404,20950
14476103165,0,21052021060828,2,200,20
8116920413,0,21052021060827,1,200,2752
8116920413,0,21052021060829,2,200,2880
8116920413,0,21052021060829,2,200,238
14476103165,0,21052021060921,2,200,20
12356228164,0,21052021060921,1,404,20950
14476103165,0,21052021061035,2,200,20
18617867183,0,21052021061034,1,200,10945
18617867183,0,21052021061036,1,200,16628
18617867183,0,21052021061036,1,200,40493
18617867183,0,21052021061036,1,200,51338
18617867183,0,21052021061036,1,200,3277
18617867183,0,21052021061036,1,200,2140
18617867183,0,21052021061036,1,200,17963
18617867183,0,21052021061036,1,200,31000
18617867183,0,21052021061036,1,200,11224
